CheckingAccountStatus,CreditHistory,Purpose,SavingsAccount,EmploymentDuration,InstallmentRate,PersonalStatus,Guarantor,ResidenceDuration,Property,OtherInstallmentPlans,Housing,ExistingCredits,Job,Dependents,Telephone,ForeignWorker,Risk,AgeCategory,DurationCategory,CreditAmountCategory
2,Existing credits paid back,Car (new),Unknown / None,1 - 4 years,4,Female divorced/separated/married,None,2,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Medium,Low
1,Existing credits paid back,Car (new),Unknown / None,1 - 4 years,4,Male married/widowed,None,2,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Young,Short,Low
1,Existing credits paid back,Car (new),< 100 DM,< 1 year,4,Female divorced/separated/married,None,4,Building society savings,None,Rent,1,Skilled,2,No,No,High Risk,Young,Medium,Low
2,No credit history,Car (new),100 <= savings < 500,< 1 year,3,Female divorced/separated/married,None,3,Car or other,None,Own,2,Skilled,2,No,No,High Risk,Young,Medium,Medium
1,Delay in paying,Business,< 100 DM,>= 7 years,3,Male single,None,4,Unknown / None,None,Own,2,Skilled,2,Yes,No,High Risk,Senior,Long,High
1,Existing credits paid back,Furniture/equipment,< 100 DM,>= 7 years,4,Male single,None,2,Building society savings,None,Rent,1,Highly skilled,2,Yes,No,High Risk,Senior,Medium,Medium
1,All credits paid back,Education,< 100 DM,>= 7 years,4,Female divorced/separated/married,None,4,Unknown / None,None,Free,1,Skilled,2,No,No,High Risk,Middle-aged,Short,Low
2,Existing credits paid back,Business,< 100 DM,1 - 4 years,2,Male single,None,2,Car or other,None,Own,1,Skilled,2,Yes,No,High Risk,Young,Long,High
1,Existing credits paid back,Business,< 100 DM,>= 7 years,4,Male single,Co-applicant,4,Unknown / None,None,Rent,1,Skilled,2,No,No,High Risk,Middle-aged,Long,High
4,Existing credits paid back,Repairs,< 100 DM,< 1 year,4,Female divorced/separated/married,None,4,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Young,Medium,Medium
1,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,2,Female divorced/separated/married,None,2,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Young,Medium,Medium
2,All credits paid back,Car (used),< 100 DM,>= 7 years,2,Female divorced/separated/married,None,4,Unknown / None,Bank,Free,1,Highly skilled,1,Yes,No,High Risk,Senior,Short,High
4,Delay in paying,Furniture/equipment,< 100 DM,4 - 7 years,4,Female divorced/separated/married,None,1,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Young,Medium,Medium
3,Existing credits paid back,Car (new),100 <= savings < 500,>= 7 years,1,Female divorced/separated/married,None,4,Unknown / None,None,Free,1,Unskilled,1,No,No,High Risk,Senior,Short,Low
1,Existing credits paid back,Car (new),< 100 DM,4 - 7 years,4,Male single,None,2,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Young,Short,Low
2,Existing credits paid back,Furniture/equipment,< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,4,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Young,Short,Low
4,Existing credits paid back,Furniture/equipment,< 100 DM,< 1 year,2,Female divorced/separated/married,Co-applicant,2,Car or other,None,Rent,2,Skilled,2,No,No,High Risk,Young,Short,Medium
2,Existing credits paid back,Radio/TV,>= 1000 DM,4 - 7 years,1,Male single,Co-applicant,2,Unknown / None,Bank,Own,2,Skilled,2,Yes,No,High Risk,Young,Long,High
1,Delay in paying,Education,< 100 DM,1 - 4 years,4,Male single,None,3,Building society savings,Stores,Own,1,Skilled,2,Yes,No,High Risk,Young,Long,High
1,Existing credits paid back,Radio/TV,< 100 DM,< 1 year,4,Male divorced/separated,None,3,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Medium,Medium
1,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,2,Real estate,None,Own,2,Skilled,2,Yes,No,High Risk,Young,Medium,Medium
1,Delay in paying,Radio/TV,< 100 DM,< 1 year,4,Female divorced/separated/married,None,2,Car or other,None,Rent,1,Unskilled,2,Yes,No,High Risk,Young,Medium,Medium
2,Delay in paying,Car (new),< 100 DM,Unemployed,4,Male single,None,4,Building society savings,None,Own,1,Highly skilled,2,Yes,No,High Risk,Senior,Short,Low
2,No credit history,Business,100 <= savings < 500,4 - 7 years,4,Male single,None,4,Unknown / None,None,Free,1,Unskilled,1,No,No,High Risk,Middle-aged,Long,High
1,Critical account,Car (new),< 100 DM,>= 7 years,3,Male single,Co-applicant,4,Building society savings,None,Rent,2,Skilled,2,Yes,No,High Risk,Senior,Short,High
2,Existing credits paid back,Repairs,< 100 DM,1 - 4 years,4,Male single,None,2,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Short,Low
2,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,2,Female divorced/separated/married,None,2,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Young,Long,High
2,No credit history,Radio/TV,< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,1,Car or other,None,Own,1,Skilled,2,Yes,No,High Risk,Senior,Long,High
4,Delay in paying,Radio/TV,< 100 DM,1 - 4 years,4,Male single,None,2,Car or other,None,Own,2,Highly skilled,2,Yes,No,High Risk,Young,Long,High
4,Delay in paying,Business,Unknown / None,< 1 year,4,Male single,None,4,Car or other,None,Rent,2,Skilled,2,Yes,No,High Risk,Young,Long,High
3,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,4,Male single,None,2,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Young,Long,High
4,Existing credits paid back,Furniture/equipment,< 100 DM,< 1 year,1,Female divorced/separated/married,None,4,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Short,High
2,Existing credits paid back,Car (used),< 100 DM,1 - 4 years,1,Female divorced/separated/married,None,4,Car or other,None,Rent,2,Highly skilled,2,No,No,High Risk,Young,Medium,High
4,No credit history,Business,< 100 DM,1 - 4 years,2,Male single,None,2,Car or other,Stores,Own,2,Skilled,1,No,No,High Risk,Middle-aged,Medium,High
2,Existing credits paid back,Furniture/equipment,< 100 DM,4 - 7 years,3,Male divorced/separated,None,3,Car or other,None,Own,1,Skilled,2,Yes,No,High Risk,Senior,Medium,High
4,All credits paid back,Car (new),< 100 DM,>= 7 years,2,Male single,None,4,Unknown / None,Bank,Own,2,Highly skilled,1,Yes,No,High Risk,Senior,Medium,High
4,Existing credits paid back,Car (new),500 <= savings < 1000,1 - 4 years,2,Female divorced/separated/married,None,2,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Young,Short,Low
1,Existing credits paid back,Education,Unknown / None,>= 7 years,4,Male single,None,4,Unknown / None,None,Own,1,Highly skilled,2,Yes,No,High Risk,Senior,Long,Medium
2,Critical account,Furniture/equipment,< 100 DM,< 1 year,2,Male single,None,2,Real estate,None,Own,2,Unskilled,2,No,No,High Risk,Middle-aged,Medium,Medium
4,Existing credits paid back,Furniture/equipment,500 <= savings < 1000,1 - 4 years,4,Female divorced/separated/married,None,4,Car or other,None,Rent,1,Unskilled,2,No,No,High Risk,Young,Short,Low
2,Existing credits paid back,Others,< 100 DM,1 - 4 years,2,Male single,Co-applicant,3,Car or other,Bank,Own,2,Highly skilled,2,Yes,No,High Risk,Young,Medium,High
2,Critical account,Others,< 100 DM,1 - 4 years,2,Male single,Co-applicant,3,Car or other,None,Own,2,Highly skilled,1,Yes,No,High Risk,Senior,Medium,High
2,Critical account,Radio/TV,500 <= savings < 1000,1 - 4 years,4,Male single,None,2,Building society savings,None,Own,2,Unskilled,2,No,No,High Risk,Young,Long,Medium
2,Delay in paying,Radio/TV,100 <= savings < 500,< 1 year,4,Male single,None,3,Unknown / None,Stores,Own,2,Highly skilled,2,No,No,High Risk,Middle-aged,Long,Medium
2,All credits paid back,Others,100 <= savings < 500,>= 7 years,3,Female divorced/separated/married,None,4,Unknown / None,Bank,Free,2,Highly skilled,2,Yes,No,High Risk,Senior,Long,High
2,Existing credits paid back,Radio/TV,100 <= savings < 500,1 - 4 years,4,Female divorced/separated/married,Co-applicant,4,Unknown / None,None,Free,1,Skilled,2,No,No,High Risk,Senior,Long,Medium
2,Existing credits paid back,Education,100 <= savings < 500,1 - 4 years,1,Male single,None,4,Unknown / None,None,Free,1,Skilled,1,Yes,No,High Risk,Senior,Long,High
2,Existing credits paid back,Radio/TV,100 <= savings < 500,1 - 4 years,4,Male single,Guarantor,4,Building society savings,None,Rent,1,Skilled,2,No,No,High Risk,Young,Long,Medium
1,All credits paid back,Radio/TV,< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,4,Real estate,Bank,Own,1,Unskilled,2,No,No,High Risk,Young,Short,Low
2,Critical account,Business,< 100 DM,>= 7 years,4,Male divorced/separated,None,4,Real estate,None,Own,2,Skilled,2,Yes,No,High Risk,Middle-aged,Medium,Medium
3,Critical account,Car (new),Unknown / None,4 - 7 years,4,Male single,None,2,Real estate,Bank,Own,2,Unskilled,1,No,No,High Risk,Middle-aged,Medium,Low
4,Existing credits paid back,Furniture/equipment,< 100 DM,< 1 year,4,Male married/widowed,Co-applicant,1,Building society savings,None,Own,1,Unskilled,1,No,No,High Risk,Senior,Medium,Low
1,Existing credits paid back,Car (new),< 100 DM,4 - 7 years,4,Male single,None,4,Unknown / None,None,Free,1,Skilled,1,No,No,High Risk,Senior,Long,High
1,All credits paid back,Furniture/equipment,500 <= savings < 1000,< 1 year,4,Male single,None,4,Unknown / None,None,Free,1,Skilled,1,Yes,No,High Risk,Middle-aged,Medium,Medium
1,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,4,Male divorced/separated,None,4,Car or other,None,Rent,1,Skilled,2,No,No,High Risk,Middle-aged,Long,Medium
1,Existing credits paid back,Radio/TV,< 100 DM,< 1 year,4,Male single,None,3,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Long,High
1,Existing credits paid back,Radio/TV,100 <= savings < 500,< 1 year,4,Male married/widowed,None,3,Unknown / None,None,Own,1,Unskilled,2,Yes,No,High Risk,Middle-aged,Short,Low
4,Existing credits paid back,Business,Unknown / None,1 - 4 years,4,Male divorced/separated,None,2,Real estate,Bank,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Long,High
1,Existing credits paid back,Business,< 100 DM,< 1 year,3,Female divorced/separated/married,None,4,Building society savings,None,Rent,1,Skilled,2,No,No,High Risk,Young,Long,High
2,Existing credits paid back,Radio/TV,< 100 DM,< 1 year,1,Male married/widowed,None,1,Real estate,None,Rent,1,Skilled,2,No,No,High Risk,Young,Short,Low
4,Critical account,Car (new),< 100 DM,4 - 7 years,2,Male single,None,2,Building society savings,Bank,Own,2,Skilled,2,No,No,High Risk,Middle-aged,Medium,Medium
1,Critical account,Education,< 100 DM,1 - 4 years,4,Male single,None,3,Unknown / None,Bank,Own,1,Skilled,2,Yes,No,High Risk,Young,Long,High
3,Critical account,Radio/TV,Unknown / None,1 - 4 years,3,Male single,None,4,Unknown / None,None,Free,2,Skilled,2,Yes,No,High Risk,Senior,Medium,Low
2,Existing credits paid back,Car (new),< 100 DM,< 1 year,3,Female divorced/separated/married,None,1,Car or other,None,Rent,1,Skilled,2,No,No,High Risk,Young,Short,Low
2,Existing credits paid back,Car (used),< 100 DM,< 1 year,1,Male married/widowed,None,4,Car or other,None,Rent,1,Highly skilled,2,Yes,No,High Risk,Young,Long,High
2,Existing credits paid back,Furniture/equipment,100 <= savings < 500,< 1 year,4,Female divorced/separated/married,None,4,Car or other,Bank,Rent,4,Skilled,2,No,No,High Risk,Young,Short,Low
2,Existing credits paid back,Car (new),< 100 DM,< 1 year,3,Female divorced/separated/married,None,4,Car or other,None,Own,1,Unskilled,2,Yes,No,High Risk,Young,Medium,Low
1,Existing credits paid back,Domestic appliances,< 100 DM,1 - 4 years,3,Male single,None,4,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Senior,Long,Medium
4,Critical account,Car (new),< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,2,Real estate,Stores,Own,2,Skilled,2,Yes,No,High Risk,Young,Long,High
4,Existing credits paid back,Radio/TV,< 100 DM,Unemployed,3,Female divorced/separated/married,Co-applicant,4,Real estate,None,Rent,1,Skilled,2,No,No,High Risk,Young,Medium,Low
4,Delay in paying,Business,< 100 DM,< 1 year,1,Male divorced/separated,None,1,Car or other,None,Own,2,Skilled,2,No,No,High Risk,Young,Long,High
2,All credits paid back,Education,< 100 DM,4 - 7 years,4,Female divorced/separated/married,None,4,Unknown / None,Bank,Free,1,Unskilled,2,No,No,High Risk,Middle-aged,Medium,Medium
2,Critical account,Car (new),< 100 DM,Unemployed,4,Male married/widowed,None,2,Car or other,None,Own,2,Highly skilled,2,No,No,High Risk,Young,Long,High
2,Critical account,Car (new),< 100 DM,Unemployed,4,Male married/widowed,None,2,Car or other,None,Own,2,Highly skilled,2,No,No,High Risk,Young,Long,High
1,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,2,Car or other,None,Own,1,Skilled,2,Yes,No,High Risk,Middle-aged,Long,High
1,Existing credits paid back,Radio/TV,< 100 DM,< 1 year,3,Female divorced/separated/married,None,4,Building society savings,None,Rent,1,Skilled,2,No,No,High Risk,Young,Short,Low
1,All credits paid back,Others,Unknown / None,>= 7 years,4,Male single,None,3,Car or other,Stores,Own,1,Highly skilled,2,Yes,No,High Risk,Senior,Medium,Low
1,Existing credits paid back,Furniture/equipment,< 100 DM,Unemployed,4,Male single,None,1,Car or other,None,Own,1,Unemployed,2,No,No,High Risk,Young,Medium,Medium
3,No credit history,Radio/TV,< 100 DM,< 1 year,4,Male single,None,2,Car or other,None,Own,2,Highly skilled,2,Yes,No,High Risk,Middle-aged,Short,Low
1,Existing credits paid back,Car (new),< 100 DM,>= 7 years,4,Male single,None,4,Unknown / None,Bank,Free,1,Highly skilled,2,No,No,High Risk,Senior,Long,High
2,All credits paid back,Car (new),100 <= savings < 500,1 - 4 years,2,Male married/widowed,None,2,Building society savings,None,Rent,1,Skilled,2,No,No,High Risk,Young,Medium,Low
2,Existing credits paid back,Car (new),100 <= savings < 500,1 - 4 years,2,Female divorced/separated/married,None,4,Car or other,None,Rent,2,Skilled,2,Yes,No,High Risk,Young,Medium,Medium
2,Existing credits paid back,Car (new),100 <= savings < 500,4 - 7 years,3,Male single,None,2,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Young,Long,High
1,Existing credits paid back,Car (new),< 100 DM,< 1 year,4,Female divorced/separated/married,None,1,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Young,Medium,Medium
1,Critical account,Education,< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,2,Unknown / None,None,Own,2,Highly skilled,2,Yes,No,High Risk,Young,Long,High
1,Existing credits paid back,Radio/TV,< 100 DM,< 1 year,4,Female divorced/separated/married,None,4,Real estate,None,Own,1,Skilled,2,Yes,No,High Risk,Middle-aged,Medium,Medium
2,Existing credits paid back,Furniture/equipment,100 <= savings < 500,< 1 year,4,Male single,Co-applicant,1,Unknown / None,None,Rent,1,Highly skilled,2,Yes,No,High Risk,Young,Long,High
2,Existing credits paid back,Car (new),< 100 DM,4 - 7 years,4,Male single,None,2,Unknown / None,None,Own,1,Highly skilled,2,Yes,No,High Risk,Young,Long,High
1,Critical account,Car (used),< 100 DM,4 - 7 years,4,Male single,None,4,Car or other,None,Own,2,Skilled,2,Yes,No,High Risk,Young,Long,High
2,Existing credits paid back,Radio/TV,Unknown / None,1 - 4 years,2,Male married/widowed,None,1,Real estate,None,Own,1,Skilled,2,Yes,No,High Risk,Young,Short,Low
1,Existing credits paid back,Furniture/equipment,< 100 DM,Unemployed,4,Female divorced/separated/married,None,2,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Medium,Low
2,Delay in paying,Furniture/equipment,< 100 DM,Unemployed,3,Female divorced/separated/married,None,2,Building society savings,None,Own,1,Highly skilled,2,Yes,No,High Risk,Middle-aged,Medium,Medium
2,Existing credits paid back,Car (used),< 100 DM,Unemployed,3,Female divorced/separated/married,None,4,Unknown / None,None,Free,1,Highly skilled,2,Yes,No,High Risk,Middle-aged,Medium,High
4,Delay in paying,Business,500 <= savings < 1000,< 1 year,4,Male single,None,2,Real estate,Bank,Own,1,Unskilled,1,No,No,High Risk,Senior,Medium,Medium
4,Existing credits paid back,Car (new),< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,3,Real estate,None,Rent,1,Skilled,2,No,No,High Risk,Young,Long,Medium
2,Existing credits paid back,Business,< 100 DM,1 - 4 years,4,Male single,None,2,Car or other,None,Own,1,Skilled,1,Yes,No,High Risk,Middle-aged,Long,High
4,Existing credits paid back,Car (new),Unknown / None,1 - 4 years,4,Male single,Guarantor,4,Building society savings,None,Own,1,Unskilled,2,No,No,High Risk,Young,Short,Low
1,Existing credits paid back,Car (new),< 100 DM,4 - 7 years,2,Male single,Co-applicant,3,Building society savings,None,Own,1,Skilled,2,Yes,No,High Risk,Middle-aged,Medium,High
1,Existing credits paid back,Car (new),< 100 DM,< 1 year,4,Male single,None,1,Real estate,None,Own,1,Unskilled,1,No,No,High Risk,Middle-aged,Short,Medium
2,Delay in paying,Car (new),< 100 DM,>= 7 years,4,Male single,None,4,Unknown / None,Bank,Free,2,Skilled,2,Yes,No,High Risk,Senior,Long,Medium
1,Existing credits paid back,Furniture/equipment,< 100 DM,1 - 4 years,2,Male single,Co-applicant,3,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Senior,Medium,High
1,No credit history,Furniture/equipment,< 100 DM,< 1 year,1,Female divorced/separated/married,None,4,Building society savings,None,Rent,1,Skilled,2,No,No,High Risk,Young,Medium,Medium
1,Critical account,Furniture/equipment,< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,4,Real estate,None,Rent,2,Skilled,2,No,No,High Risk,Young,Medium,Medium
1,All credits paid back,Furniture/equipment,< 100 DM,1 - 4 years,4,Male single,None,3,Car or other,Bank,Own,1,Skilled,2,No,No,High Risk,Senior,Medium,Low
1,Existing credits paid back,Furniture/equipment,< 100 DM,4 - 7 years,4,Female divorced/separated/married,None,4,Real estate,None,Rent,1,Skilled,2,No,No,High Risk,Young,Long,Medium
1,Delay in paying,Car (new),< 100 DM,Unemployed,4,Male single,None,2,Real estate,None,Free,2,Skilled,1,No,No,High Risk,Senior,Medium,Low
1,No credit history,Furniture/equipment,< 100 DM,1 - 4 years,3,Male single,None,4,Unknown / None,None,Free,2,Skilled,1,No,No,High Risk,Senior,Long,High
1,Delay in paying,Car (new),< 100 DM,1 - 4 years,3,Male single,None,4,Unknown / None,None,Free,2,Skilled,1,No,No,High Risk,Senior,Medium,High
1,Critical account,Car (new),< 100 DM,>= 7 years,4,Male single,None,3,Building society savings,None,Own,2,Skilled,2,No,No,High Risk,Middle-aged,Short,Low
1,Delay in paying,Radio/TV,< 100 DM,4 - 7 years,3,Male single,None,2,Building society savings,Bank,Own,2,Skilled,1,Yes,No,High Risk,Young,Long,High
1,All credits paid back,Furniture/equipment,< 100 DM,>= 7 years,4,Male single,None,4,Car or other,Bank,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Long,Medium
1,No credit history,Furniture/equipment,< 100 DM,>= 7 years,3,Male single,None,4,Unknown / None,Bank,Rent,2,Skilled,1,No,No,High Risk,Young,Medium,High
1,Existing credits paid back,Furniture/equipment,< 100 DM,1 - 4 years,2,Male single,None,2,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Young,Medium,Medium
1,Existing credits paid back,Furniture/equipment,< 100 DM,1 - 4 years,2,Female divorced/separated/married,None,4,Car or other,None,Rent,1,Skilled,2,No,No,High Risk,Young,Short,Low
2,No credit history,Furniture/equipment,< 100 DM,< 1 year,4,Female divorced/separated/married,None,3,Building society savings,None,Rent,2,Skilled,2,No,No,High Risk,Young,Short,Medium
1,No credit history,Car (used),< 100 DM,>= 7 years,3,Male single,None,4,Unknown / None,None,Free,2,Skilled,1,No,No,High Risk,Young,Long,High
1,Critical account,Car (used),< 100 DM,>= 7 years,4,Male single,None,4,Unknown / None,None,Free,2,Skilled,2,Yes,No,High Risk,Senior,Long,High
1,All credits paid back,Furniture/equipment,< 100 DM,4 - 7 years,3,Male single,None,4,Car or other,Bank,Own,1,Skilled,2,No,No,High Risk,Young,Medium,High
1,All credits paid back,Car (new),< 100 DM,< 1 year,4,Male single,None,2,Car or other,Bank,Own,2,Skilled,2,Yes,No,High Risk,Senior,Short,Low
1,Existing credits paid back,Car (new),< 100 DM,4 - 7 years,4,Female divorced/separated/married,None,4,Car or other,None,Rent,2,Skilled,2,No,No,High Risk,Young,Medium,Low
1,No credit history,Business,< 100 DM,Unemployed,2,Male single,None,4,Building society savings,None,Own,2,Skilled,2,Yes,No,High Risk,Senior,Long,High
1,Delay in paying,Education,< 100 DM,< 1 year,2,Male single,None,1,Building society savings,Stores,Own,2,Skilled,2,No,No,High Risk,Young,Medium,High
1,Existing credits paid back,Furniture/equipment,< 100 DM,1 - 4 years,1,Female divorced/separated/married,None,4,Real estate,None,Rent,1,Skilled,2,No,No,High Risk,Young,Medium,Medium
1,All credits paid back,Business,< 100 DM,1 - 4 years,4,Male single,None,2,Building society savings,Bank,Rent,1,Skilled,2,Yes,No,High Risk,Middle-aged,Medium,Medium
1,Existing credits paid back,Retraining,< 100 DM,4 - 7 years,4,Male married/widowed,None,4,Building society savings,None,Rent,1,Skilled,2,No,No,High Risk,Young,Short,Low
1,Existing credits paid back,Car (used),< 100 DM,4 - 7 years,4,Male single,None,4,Unknown / None,None,Free,3,Skilled,1,Yes,No,High Risk,Senior,Long,High
2,No credit history,Business,< 100 DM,1 - 4 years,2,Male single,None,2,Car or other,Stores,Own,1,Skilled,2,Yes,No,High Risk,Young,Long,High
2,Critical account,Car (new),< 100 DM,>= 7 years,3,Male single,Guarantor,3,Real estate,None,Own,2,Skilled,2,No,No,High Risk,Middle-aged,Medium,Low
1,Existing credits paid back,Car (new),< 100 DM,< 1 year,3,Female divorced/separated/married,None,1,Real estate,Bank,Own,1,Unskilled,2,No,No,High Risk,Middle-aged,Short,Low
2,Existing credits paid back,Car (new),< 100 DM,>= 7 years,1,Male divorced/separated,None,1,Real estate,None,Rent,2,Skilled,2,No,No,High Risk,Senior,Short,Low
1,Existing credits paid back,Car (new),< 100 DM,4 - 7 years,2,Male divorced/separated,None,3,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Short,Low
1,Critical account,Car (new),< 100 DM,>= 7 years,2,Male single,Guarantor,4,Building society savings,None,Rent,1,Skilled,2,Yes,Yes,High Risk,Senior,Medium,Medium
1,Critical account,Car (new),< 100 DM,1 - 4 years,4,Male married/widowed,Guarantor,2,Building society savings,Bank,Rent,2,Skilled,2,No,Yes,High Risk,Middle-aged,Medium,Medium
2,Existing credits paid back,Furniture/equipment,< 100 DM,1 - 4 years,1,Female divorced/separated/married,None,2,Car or other,Bank,Own,1,Skilled,2,No,No,High Risk,Young,Short,Low
2,Critical account,Car (new),< 100 DM,>= 7 years,4,Male single,None,4,Car or other,None,Own,1,Skilled,1,Yes,No,High Risk,Middle-aged,Medium,Low
2,Existing credits paid back,Car (new),< 100 DM,< 1 year,4,Male single,None,2,Real estate,Bank,Own,1,Unskilled,2,No,No,High Risk,Young,Medium,Low
2,Delay in paying,Car (new),100 <= savings < 500,>= 7 years,2,Male single,None,4,Car or other,Stores,Own,4,Highly skilled,2,Yes,No,High Risk,Senior,Long,High
4,Critical account,Car (new),500 <= savings < 1000,1 - 4 years,2,Male single,None,2,Unknown / None,None,Free,1,Skilled,2,No,No,High Risk,Senior,Long,High
2,Existing credits paid back,Car (new),< 100 DM,>= 7 years,4,Male single,None,4,Car or other,Bank,Own,1,Unskilled,1,No,No,High Risk,Senior,Short,Low
4,Existing credits paid back,Education,< 100 DM,>= 7 years,4,Male single,None,4,Car or other,Bank,Own,1,Unskilled,1,No,No,High Risk,Senior,Short,Low
2,Existing credits paid back,Car (new),Unknown / None,1 - 4 years,1,Male single,None,4,Unknown / None,Bank,Free,1,Skilled,2,Yes,No,High Risk,Middle-aged,Long,High
1,Existing credits paid back,Radio/TV,< 100 DM,>= 7 years,4,Male single,None,4,Real estate,None,Own,1,Unskilled,2,No,No,High Risk,Senior,Short,Low
2,All credits paid back,Car (new),100 <= savings < 500,Unemployed,1,Male single,None,2,Building society savings,Stores,Own,1,Highly skilled,1,Yes,No,High Risk,Middle-aged,Medium,High
4,Existing credits paid back,Furniture/equipment,< 100 DM,1 - 4 years,2,Male single,None,2,Real estate,None,Rent,1,Unskilled,2,No,No,High Risk,Young,Short,Medium
4,All credits paid back,Car (used),Unknown / None,Unemployed,4,Female divorced/separated/married,None,1,Real estate,Bank,Own,1,Highly skilled,2,Yes,No,High Risk,Senior,Long,High
1,All credits paid back,Car (new),< 100 DM,4 - 7 years,4,Male single,None,4,Unknown / None,Bank,Free,2,Unskilled,1,No,No,High Risk,Middle-aged,Medium,Low
4,Critical account,Radio/TV,Unknown / None,>= 7 years,4,Female divorced/separated/married,None,3,Building society savings,None,Own,1,Unskilled,1,No,No,High Risk,Middle-aged,Short,Low
2,Critical account,Radio/TV,< 100 DM,< 1 year,4,Male single,None,2,Building society savings,Bank,Own,2,Unskilled,2,No,No,High Risk,Young,Long,High
3,Critical account,Car (new),500 <= savings < 1000,4 - 7 years,4,Male married/widowed,None,2,Real estate,None,Own,3,Skilled,2,Yes,No,High Risk,Young,Short,Low
2,Existing credits paid back,Business,< 100 DM,>= 7 years,2,Female divorced/separated/married,None,4,Building society savings,None,Own,1,Skilled,1,No,No,High Risk,Senior,Medium,Low
4,Critical account,Car (used),100 <= savings < 500,1 - 4 years,2,Female divorced/separated/married,None,4,Car or other,None,Rent,2,Unskilled,2,No,No,High Risk,Young,Long,High
3,All credits paid back,Business,< 100 DM,< 1 year,4,Female divorced/separated/married,None,1,Real estate,Bank,Own,1,Unemployed,2,No,No,High Risk,Young,Short,Low
1,Critical account,Repairs,< 100 DM,Unemployed,2,Female divorced/separated/married,None,4,Unknown / None,None,Free,3,Unemployed,1,No,No,High Risk,Senior,Medium,Low
2,Existing credits paid back,Business,100 <= savings < 500,>= 7 years,4,Male divorced/separated,None,2,Car or other,None,Rent,2,Unskilled,2,No,No,High Risk,Senior,Medium,Medium
2,Existing credits paid back,Furniture/equipment,100 <= savings < 500,1 - 4 years,2,Female divorced/separated/married,Co-applicant,4,Car or other,Bank,Rent,1,Skilled,2,No,No,High Risk,Young,Long,High
2,No credit history,Business,100 <= savings < 500,1 - 4 years,4,Female divorced/separated/married,None,4,Car or other,None,Rent,2,Unskilled,2,No,No,High Risk,Young,Long,High
2,Existing credits paid back,Radio/TV,100 <= savings < 500,< 1 year,3,Male married/widowed,None,2,Car or other,None,Rent,1,Skilled,2,Yes,No,High Risk,Young,Medium,Medium
4,Existing credits paid back,Car (new),Unknown / None,1 - 4 years,2,Male single,None,4,Car or other,Stores,Rent,2,Skilled,2,No,No,High Risk,Senior,Medium,High
2,Existing credits paid back,Radio/TV,< 100 DM,< 1 year,2,Male single,None,1,Car or other,None,Own,1,Skilled,2,No,No,High Risk,Young,Short,Low
2,No credit history,Business,< 100 DM,< 1 year,3,Male single,None,4,Unknown / None,None,Rent,1,Skilled,2,Yes,No,High Risk,Senior,Long,High
1,Existing credits paid back,Furniture/equipment,< 100 DM,< 1 year,4,Female divorced/separated/married,None,4,Real estate,None,Rent,1,Unskilled,2,Yes,No,High Risk,Young,Medium,Medium
2,Existing credits paid back,Radio/TV,< 100 DM,>= 7 years,4,Male single,None,3,Car or other,None,Own,1,Skilled,1,No,No,High Risk,Middle-aged,Medium,Low
2,Existing credits paid back,Furniture/equipment,< 100 DM,< 1 year,1,Female divorced/separated/married,None,2,Car or other,Bank,Own,1,Skilled,2,Yes,No,High Risk,Young,Long,High
