CheckingAccountStatus,Duration,CreditHistory,Purpose,CreditAmount,SavingsAccount,EmploymentDuration,InstallmentRate,PersonalStatus,Guarantor,ResidenceDuration,Property,Age,OtherInstallmentPlans,Housing,ExistingCredits,Job,Dependents,Telephone,ForeignWorker,Risk
2,24,Critical account,Others,11938,< 100 DM,1 - 4 years,2,Male single,Co-applicant,3,Car or other,39,None,Own,2,Highly skilled,1,Yes,No,High Risk
2,27,Critical account,Radio/TV,2520,500 <= savings < 1000,1 - 4 years,4,Male single,None,2,Building society savings,23,None,Own,2,Unskilled,2,No,No,High Risk
2,30,Delay in paying,Radio/TV,1919,100 <= savings < 500,< 1 year,4,Male single,None,3,Unknown / None,30,Stores,Own,2,Highly skilled,2,No,No,High Risk
2,60,All credits paid back,Others,14782,100 <= savings < 500,>= 7 years,3,Female divorced/separated/married,None,4,Unknown / None,60,Bank,Free,2,Highly skilled,2,Yes,No,High Risk
2,36,Existing credits paid back,Radio/TV,2671,100 <= savings < 500,1 - 4 years,4,Female divorced/separated/married,Co-applicant,4,Unknown / None,50,None,Free,1,Skilled,2,No,No,High Risk
2,36,Existing credits paid back,Education,12612,100 <= savings < 500,1 - 4 years,1,Male single,None,4,Unknown / None,47,None,Free,1,Skilled,1,Yes,No,High Risk
2,45,Existing credits paid back,Radio/TV,3031,100 <= savings < 500,1 - 4 years,4,Male single,Guarantor,4,Building society savings,21,None,Rent,1,Skilled,2,No,No,High Risk
1,12,All credits paid back,Radio/TV,626,< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,4,Real estate,24,Bank,Own,1,Unskilled,2,No,No,High Risk
2,24,Critical account,Business,1935,< 100 DM,>= 7 years,4,Male divorced/separated,None,4,Real estate,31,None,Own,2,Skilled,2,Yes,No,High Risk
3,24,Critical account,Car (new),1344,Unknown / None,4 - 7 years,4,Male single,None,2,Real estate,37,Bank,Own,2,Unskilled,1,No,No,High Risk
4,18,Existing credits paid back,Furniture/equipment,1533,< 100 DM,< 1 year,4,Male married/widowed,Co-applicant,1,Building society savings,43,None,Own,1,Unskilled,1,No,No,High Risk
1,48,Existing credits paid back,Car (new),3931,< 100 DM,4 - 7 years,4,Male single,None,4,Unknown / None,46,None,Free,1,Skilled,1,No,No,High Risk
1,24,All credits paid back,Furniture/equipment,3349,500 <= savings < 1000,< 1 year,4,Male single,None,4,Unknown / None,30,None,Free,1,Skilled,1,Yes,No,High Risk
1,36,Existing credits paid back,Radio/TV,2302,< 100 DM,1 - 4 years,4,Male divorced/separated,None,4,Car or other,31,None,Rent,1,Skilled,2,No,No,High Risk
1,42,Existing credits paid back,Radio/TV,3965,< 100 DM,< 1 year,4,Male single,None,3,Car or other,34,None,Own,1,Skilled,2,No,No,High Risk
1,12,Existing credits paid back,Radio/TV,727,100 <= savings < 500,< 1 year,4,Male married/widowed,None,3,Unknown / None,33,None,Own,1,Unskilled,2,Yes,No,High Risk
4,48,Existing credits paid back,Business,3914,Unknown / None,1 - 4 years,4,Male divorced/separated,None,2,Real estate,38,Bank,Own,1,Skilled,2,No,No,High Risk
1,48,Existing credits paid back,Business,4308,< 100 DM,< 1 year,3,Female divorced/separated/married,None,4,Building society savings,24,None,Rent,1,Skilled,2,No,No,High Risk
2,12,Existing credits paid back,Radio/TV,1534,< 100 DM,< 1 year,1,Male married/widowed,None,1,Real estate,23,None,Rent,1,Skilled,2,No,No,High Risk
4,18,Critical account,Car (new),2775,< 100 DM,4 - 7 years,2,Male single,None,2,Building society savings,31,Bank,Own,2,Skilled,2,No,No,High Risk
1,40,Critical account,Education,5998,< 100 DM,1 - 4 years,4,Male single,None,3,Unknown / None,27,Bank,Own,1,Skilled,2,Yes,No,High Risk
3,15,Critical account,Radio/TV,1271,Unknown / None,1 - 4 years,3,Male single,None,4,Unknown / None,39,None,Free,2,Skilled,2,Yes,No,High Risk
2,12,Existing credits paid back,Car (new),1295,< 100 DM,< 1 year,3,Female divorced/separated/married,None,1,Car or other,25,None,Rent,1,Skilled,2,No,No,High Risk
2,36,Existing credits paid back,Car (used),9398,< 100 DM,< 1 year,1,Male married/widowed,None,4,Car or other,28,None,Rent,1,Highly skilled,2,Yes,No,High Risk
2,12,Existing credits paid back,Furniture/equipment,951,100 <= savings < 500,< 1 year,4,Female divorced/separated/married,None,4,Car or other,27,Bank,Rent,4,Skilled,2,No,No,High Risk
2,24,Existing credits paid back,Car (new),1355,< 100 DM,< 1 year,3,Female divorced/separated/married,None,4,Car or other,25,None,Own,1,Unskilled,2,Yes,No,High Risk
1,48,Existing credits paid back,Domestic appliances,3051,< 100 DM,1 - 4 years,3,Male single,None,4,Car or other,54,None,Own,1,Skilled,2,No,No,High Risk
4,36,Critical account,Car (new),7855,< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,2,Real estate,25,Stores,Own,2,Skilled,2,Yes,No,High Risk
4,18,Existing credits paid back,Radio/TV,433,< 100 DM,Unemployed,3,Female divorced/separated/married,Co-applicant,4,Real estate,22,None,Rent,1,Skilled,2,No,No,High Risk
4,36,Delay in paying,Business,9572,< 100 DM,< 1 year,1,Male divorced/separated,None,1,Car or other,28,None,Own,2,Skilled,2,No,No,High Risk
2,24,All credits paid back,Education,1837,< 100 DM,4 - 7 years,4,Female divorced/separated/married,None,4,Unknown / None,34,Bank,Free,1,Unskilled,2,No,No,High Risk
2,30,Critical account,Car (new),4249,< 100 DM,Unemployed,4,Male married/widowed,None,2,Car or other,28,None,Own,2,Highly skilled,2,No,No,High Risk
2,30,Critical account,Car (new),5234,< 100 DM,Unemployed,4,Male married/widowed,None,2,Car or other,28,None,Own,2,Highly skilled,2,No,No,High Risk
1,48,Existing credits paid back,Radio/TV,6758,< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,2,Car or other,31,None,Own,1,Skilled,2,Yes,No,High Risk
1,9,Existing credits paid back,Radio/TV,1366,< 100 DM,< 1 year,3,Female divorced/separated/married,None,4,Building society savings,22,None,Rent,1,Skilled,2,No,No,High Risk
1,24,All credits paid back,Others,1358,Unknown / None,>= 7 years,4,Male single,None,3,Car or other,40,Stores,Own,1,Highly skilled,2,Yes,No,High Risk
1,18,Existing credits paid back,Furniture/equipment,2473,< 100 DM,Unemployed,4,Male single,None,1,Car or other,25,None,Own,1,Unemployed,2,No,No,High Risk
3,9,No credit history,Radio/TV,1337,< 100 DM,< 1 year,4,Male single,None,2,Car or other,34,None,Own,2,Highly skilled,2,Yes,No,High Risk
1,48,Existing credits paid back,Car (new),7763,< 100 DM,>= 7 years,4,Male single,None,4,Unknown / None,42,Bank,Free,1,Highly skilled,2,No,No,High Risk
2,15,All credits paid back,Car (new),1264,100 <= savings < 500,1 - 4 years,2,Male married/widowed,None,2,Building society savings,25,None,Rent,1,Skilled,2,No,No,High Risk
2,15,Existing credits paid back,Car (new),2631,100 <= savings < 500,1 - 4 years,2,Female divorced/separated/married,None,4,Car or other,28,None,Rent,2,Skilled,2,Yes,No,High Risk
2,48,Existing credits paid back,Car (new),6560,100 <= savings < 500,4 - 7 years,3,Male single,None,2,Building society savings,24,None,Own,1,Skilled,2,No,No,High Risk
1,24,Existing credits paid back,Car (new),3123,< 100 DM,< 1 year,4,Female divorced/separated/married,None,1,Building society savings,27,None,Own,1,Skilled,2,No,No,High Risk
1,36,Critical account,Education,8065,< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,2,Unknown / None,25,None,Own,2,Highly skilled,2,Yes,No,High Risk
1,24,Existing credits paid back,Radio/TV,2439,< 100 DM,< 1 year,4,Female divorced/separated/married,None,4,Real estate,35,None,Own,1,Skilled,2,Yes,No,High Risk
2,36,Existing credits paid back,Furniture/equipment,9034,100 <= savings < 500,< 1 year,4,Male single,Co-applicant,1,Unknown / None,29,None,Rent,1,Highly skilled,2,Yes,No,High Risk
2,60,Existing credits paid back,Car (new),14027,< 100 DM,4 - 7 years,4,Male single,None,2,Unknown / None,27,None,Own,1,Highly skilled,2,Yes,No,High Risk
1,36,Critical account,Car (used),9629,< 100 DM,4 - 7 years,4,Male single,None,4,Car or other,24,None,Own,2,Skilled,2,Yes,No,High Risk
2,12,Existing credits paid back,Radio/TV,1484,Unknown / None,1 - 4 years,2,Male married/widowed,None,1,Real estate,25,None,Own,1,Skilled,2,Yes,No,High Risk
1,18,Existing credits paid back,Furniture/equipment,1131,< 100 DM,Unemployed,4,Female divorced/separated/married,None,2,Car or other,33,None,Own,1,Skilled,2,No,No,High Risk
2,24,Delay in paying,Furniture/equipment,2064,< 100 DM,Unemployed,3,Female divorced/separated/married,None,2,Building society savings,34,None,Own,1,Highly skilled,2,Yes,No,High Risk
2,18,Existing credits paid back,Car (used),12976,< 100 DM,Unemployed,3,Female divorced/separated/married,None,4,Unknown / None,38,None,Free,1,Highly skilled,2,Yes,No,High Risk
4,21,Delay in paying,Business,2580,500 <= savings < 1000,< 1 year,4,Male single,None,2,Real estate,41,Bank,Own,1,Unskilled,1,No,No,High Risk
4,27,Existing credits paid back,Car (new),2570,< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,3,Real estate,21,None,Rent,1,Skilled,2,No,No,High Risk
2,27,Existing credits paid back,Business,3915,< 100 DM,1 - 4 years,4,Male single,None,2,Car or other,36,None,Own,1,Skilled,1,Yes,No,High Risk
4,10,Existing credits paid back,Car (new),1309,Unknown / None,1 - 4 years,4,Male single,Guarantor,4,Building society savings,27,None,Own,1,Unskilled,2,No,No,High Risk
1,24,Existing credits paid back,Car (new),4817,< 100 DM,4 - 7 years,2,Male single,Co-applicant,3,Building society savings,31,None,Own,1,Skilled,2,Yes,No,High Risk
1,12,Existing credits paid back,Car (new),2579,< 100 DM,< 1 year,4,Male single,None,1,Real estate,33,None,Own,1,Unskilled,1,No,No,High Risk
2,36,Delay in paying,Car (new),2225,< 100 DM,>= 7 years,4,Male single,None,4,Unknown / None,57,Bank,Free,2,Skilled,2,Yes,No,High Risk
1,18,Existing credits paid back,Furniture/equipment,4153,< 100 DM,1 - 4 years,2,Male single,Co-applicant,3,Car or other,42,None,Own,1,Skilled,2,No,No,High Risk
1,18,No credit history,Furniture/equipment,3114,< 100 DM,< 1 year,1,Female divorced/separated/married,None,4,Building society savings,26,None,Rent,1,Skilled,2,No,No,High Risk
1,18,Critical account,Furniture/equipment,2124,< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,4,Real estate,24,None,Rent,2,Skilled,2,No,No,High Risk
1,18,All credits paid back,Furniture/equipment,1553,< 100 DM,1 - 4 years,4,Male single,None,3,Car or other,44,Bank,Own,1,Skilled,2,No,No,High Risk
1,30,Existing credits paid back,Furniture/equipment,2406,< 100 DM,4 - 7 years,4,Female divorced/separated/married,None,4,Real estate,23,None,Rent,1,Skilled,2,No,No,High Risk
1,24,Delay in paying,Car (new),1333,< 100 DM,Unemployed,4,Male single,None,2,Real estate,43,None,Free,2,Skilled,1,No,No,High Risk
1,48,No credit history,Furniture/equipment,7119,< 100 DM,1 - 4 years,3,Male single,None,4,Unknown / None,53,None,Free,2,Skilled,1,No,No,High Risk
1,24,Delay in paying,Car (new),4870,< 100 DM,1 - 4 years,3,Male single,None,4,Unknown / None,53,None,Free,2,Skilled,1,No,No,High Risk
1,12,Critical account,Car (new),691,< 100 DM,>= 7 years,4,Male single,None,3,Building society savings,35,None,Own,2,Skilled,2,No,No,High Risk
1,42,Delay in paying,Radio/TV,4370,< 100 DM,4 - 7 years,3,Male single,None,2,Building society savings,26,Bank,Own,2,Skilled,1,Yes,No,High Risk
1,36,All credits paid back,Furniture/equipment,2746,< 100 DM,>= 7 years,4,Male single,None,4,Car or other,31,Bank,Own,1,Skilled,2,No,No,High Risk
1,24,No credit history,Furniture/equipment,4110,< 100 DM,>= 7 years,3,Male single,None,4,Unknown / None,23,Bank,Rent,2,Skilled,1,No,No,High Risk
1,18,Existing credits paid back,Furniture/equipment,2462,< 100 DM,1 - 4 years,2,Male single,None,2,Car or other,22,None,Own,1,Skilled,2,No,No,High Risk
1,12,Existing credits paid back,Furniture/equipment,1282,< 100 DM,1 - 4 years,2,Female divorced/separated/married,None,4,Car or other,20,None,Rent,1,Skilled,2,No,No,High Risk
2,12,No credit history,Furniture/equipment,2969,< 100 DM,< 1 year,4,Female divorced/separated/married,None,3,Building society savings,25,None,Rent,2,Skilled,2,No,No,High Risk
1,48,No credit history,Car (used),4605,< 100 DM,>= 7 years,3,Male single,None,4,Unknown / None,24,None,Free,2,Skilled,1,No,No,High Risk
1,48,Critical account,Car (used),6331,< 100 DM,>= 7 years,4,Male single,None,4,Unknown / None,46,None,Free,2,Skilled,2,Yes,No,High Risk
1,24,All credits paid back,Furniture/equipment,3552,< 100 DM,4 - 7 years,3,Male single,None,4,Car or other,27,Bank,Own,1,Skilled,2,No,No,High Risk
1,12,All credits paid back,Car (new),697,< 100 DM,< 1 year,4,Male single,None,2,Car or other,46,Bank,Own,2,Skilled,2,Yes,No,High Risk
1,24,Existing credits paid back,Car (new),1442,< 100 DM,4 - 7 years,4,Female divorced/separated/married,None,4,Car or other,23,None,Rent,2,Skilled,2,No,No,High Risk
1,27,No credit history,Business,5293,< 100 DM,Unemployed,2,Male single,None,4,Building society savings,50,None,Own,2,Skilled,2,Yes,No,High Risk
1,21,Delay in paying,Education,3414,< 100 DM,< 1 year,2,Male single,None,1,Building society savings,26,Stores,Own,2,Skilled,2,No,No,High Risk
1,18,Existing credits paid back,Furniture/equipment,2039,< 100 DM,1 - 4 years,1,Female divorced/separated/married,None,4,Real estate,20,None,Rent,1,Skilled,2,No,No,High Risk
1,24,All credits paid back,Business,3161,< 100 DM,1 - 4 years,4,Male single,None,2,Building society savings,31,Bank,Rent,1,Skilled,2,Yes,No,High Risk
1,12,Existing credits paid back,Retraining,902,< 100 DM,4 - 7 years,4,Male married/widowed,None,4,Building society savings,21,None,Rent,1,Skilled,2,No,No,High Risk
1,48,Existing credits paid back,Car (used),10297,< 100 DM,4 - 7 years,4,Male single,None,4,Unknown / None,39,None,Free,3,Skilled,1,Yes,No,High Risk
2,48,No credit history,Business,14421,< 100 DM,1 - 4 years,2,Male single,None,2,Car or other,25,Stores,Own,1,Skilled,2,Yes,No,High Risk
2,18,Critical account,Car (new),1056,< 100 DM,>= 7 years,3,Male single,Guarantor,3,Real estate,30,None,Own,2,Skilled,2,No,No,High Risk
1,12,Existing credits paid back,Car (new),1274,< 100 DM,< 1 year,3,Female divorced/separated/married,None,1,Real estate,37,Bank,Own,1,Unskilled,2,No,No,High Risk
2,12,Existing credits paid back,Car (new),1223,< 100 DM,>= 7 years,1,Male divorced/separated,None,1,Real estate,46,None,Rent,2,Skilled,2,No,No,High Risk
1,12,Existing credits paid back,Car (new),1372,< 100 DM,4 - 7 years,2,Male divorced/separated,None,3,Car or other,36,None,Own,1,Skilled,2,No,No,High Risk
1,16,Critical account,Car (new),2625,< 100 DM,>= 7 years,2,Male single,Guarantor,4,Building society savings,43,None,Rent,1,Skilled,2,Yes,Yes,High Risk
1,20,Critical account,Car (new),2235,< 100 DM,1 - 4 years,4,Male married/widowed,Guarantor,2,Building society savings,33,Bank,Rent,2,Skilled,2,No,Yes,High Risk
2,9,Existing credits paid back,Furniture/equipment,959,< 100 DM,1 - 4 years,1,Female divorced/separated/married,None,2,Car or other,29,Bank,Own,1,Skilled,2,No,No,High Risk
2,18,Critical account,Car (new),884,< 100 DM,>= 7 years,4,Male single,None,4,Car or other,36,None,Own,1,Skilled,1,Yes,No,High Risk
2,24,Existing credits paid back,Car (new),1246,< 100 DM,< 1 year,4,Male single,None,2,Real estate,23,Bank,Own,1,Unskilled,2,No,No,High Risk
2,36,Delay in paying,Car (new),8086,100 <= savings < 500,>= 7 years,2,Male single,None,4,Car or other,42,Stores,Own,4,Highly skilled,2,Yes,No,High Risk
4,48,Critical account,Car (new),10127,500 <= savings < 1000,1 - 4 years,2,Male single,None,2,Unknown / None,44,None,Free,1,Skilled,2,No,No,High Risk
2,12,Existing credits paid back,Car (new),888,< 100 DM,>= 7 years,4,Male single,None,4,Car or other,41,Bank,Own,1,Unskilled,1,No,No,High Risk
4,12,Existing credits paid back,Education,719,< 100 DM,>= 7 years,4,Male single,None,4,Car or other,41,Bank,Own,1,Unskilled,1,No,No,High Risk
2,36,Existing credits paid back,Car (new),12389,Unknown / None,1 - 4 years,1,Male single,None,4,Unknown / None,37,Bank,Free,1,Skilled,2,Yes,No,High Risk
1,12,Existing credits paid back,Radio/TV,709,< 100 DM,>= 7 years,4,Male single,None,4,Real estate,57,None,Own,1,Unskilled,2,No,No,High Risk
2,15,All credits paid back,Car (new),6850,100 <= savings < 500,Unemployed,1,Male single,None,2,Building society savings,34,Stores,Own,1,Highly skilled,1,Yes,No,High Risk
4,10,Existing credits paid back,Furniture/equipment,2210,< 100 DM,1 - 4 years,2,Male single,None,2,Real estate,25,None,Rent,1,Unskilled,2,No,No,High Risk
4,30,All credits paid back,Car (used),7485,Unknown / None,Unemployed,4,Female divorced/separated/married,None,1,Real estate,53,Bank,Own,1,Highly skilled,2,Yes,No,High Risk
1,18,All credits paid back,Car (new),1442,< 100 DM,4 - 7 years,4,Male single,None,4,Unknown / None,32,Bank,Free,2,Unskilled,1,No,No,High Risk
4,12,Critical account,Radio/TV,797,Unknown / None,>= 7 years,4,Female divorced/separated/married,None,3,Building society savings,33,None,Own,1,Unskilled,1,No,No,High Risk
2,45,Critical account,Radio/TV,4746,< 100 DM,< 1 year,4,Male single,None,2,Building society savings,24,Bank,Own,2,Unskilled,2,No,No,High Risk
3,12,Critical account,Car (new),939,500 <= savings < 1000,4 - 7 years,4,Male married/widowed,None,2,Real estate,28,None,Own,3,Skilled,2,Yes,No,High Risk
2,21,Existing credits paid back,Business,1188,< 100 DM,>= 7 years,2,Female divorced/separated/married,None,4,Building society savings,39,None,Own,1,Skilled,1,No,No,High Risk
4,48,Critical account,Car (used),11590,100 <= savings < 500,1 - 4 years,2,Female divorced/separated/married,None,4,Car or other,24,None,Rent,2,Unskilled,2,No,No,High Risk
3,12,All credits paid back,Business,609,< 100 DM,< 1 year,4,Female divorced/separated/married,None,1,Real estate,26,Bank,Own,1,Unemployed,2,No,No,High Risk
1,18,Critical account,Repairs,1190,< 100 DM,Unemployed,2,Female divorced/separated/married,None,4,Unknown / None,55,None,Free,3,Unemployed,1,No,No,High Risk
2,21,Existing credits paid back,Business,2767,100 <= savings < 500,>= 7 years,4,Male divorced/separated,None,2,Car or other,61,None,Rent,2,Unskilled,2,No,No,High Risk
2,30,Existing credits paid back,Furniture/equipment,3441,100 <= savings < 500,1 - 4 years,2,Female divorced/separated/married,Co-applicant,4,Car or other,21,Bank,Rent,1,Skilled,2,No,No,High Risk
2,30,No credit history,Business,4280,100 <= savings < 500,1 - 4 years,4,Female divorced/separated/married,None,4,Car or other,26,None,Rent,2,Unskilled,2,No,No,High Risk
2,24,Existing credits paid back,Radio/TV,3092,100 <= savings < 500,< 1 year,3,Male married/widowed,None,2,Car or other,22,None,Rent,1,Skilled,2,Yes,No,High Risk
4,18,Existing credits paid back,Car (new),6761,Unknown / None,1 - 4 years,2,Male single,None,4,Car or other,68,Stores,Rent,2,Skilled,2,No,No,High Risk
2,12,Existing credits paid back,Radio/TV,1331,< 100 DM,< 1 year,2,Male single,None,1,Car or other,22,None,Own,1,Skilled,2,No,No,High Risk
2,54,No credit history,Business,15945,< 100 DM,< 1 year,3,Male single,None,4,Unknown / None,58,None,Rent,1,Skilled,2,Yes,No,High Risk
1,24,Existing credits paid back,Furniture/equipment,3234,< 100 DM,< 1 year,4,Female divorced/separated/married,None,4,Real estate,23,None,Rent,1,Unskilled,2,Yes,No,High Risk
2,15,Existing credits paid back,Radio/TV,802,< 100 DM,>= 7 years,4,Male single,None,3,Car or other,37,None,Own,1,Skilled,1,No,No,High Risk
2,48,Existing credits paid back,Furniture/equipment,9960,< 100 DM,< 1 year,1,Female divorced/separated/married,None,2,Car or other,26,Bank,Own,1,Skilled,2,Yes,No,High Risk
4,24,Delay in paying,Business,8648,< 100 DM,< 1 year,2,Male single,None,2,Car or other,27,Bank,Own,2,Skilled,2,Yes,No,High Risk
1,18,Existing credits paid back,Radio/TV,1345,< 100 DM,1 - 4 years,4,Male married/widowed,None,3,Real estate,26,None,Own,1,Skilled,2,No,No,High Risk
1,45,Existing credits paid back,Radio/TV,1845,< 100 DM,1 - 4 years,4,Male single,None,4,Unknown / None,23,None,Free,1,Skilled,2,Yes,No,High Risk
1,21,All credits paid back,Car (new),1647,Unknown / None,1 - 4 years,4,Male single,None,2,Building society savings,40,Bank,Own,2,Unskilled,1,No,No,High Risk
4,48,Existing credits paid back,Business,4844,< 100 DM,Unemployed,3,Male single,None,2,Car or other,33,None,Rent,1,Highly skilled,2,Yes,No,High Risk
2,27,No credit history,Business,8318,< 100 DM,>= 7 years,2,Female divorced/separated/married,None,4,Unknown / None,42,Stores,Free,2,Highly skilled,2,Yes,No,High Risk
3,18,Existing credits paid back,Radio/TV,2100,< 100 DM,1 - 4 years,4,Male single,Co-applicant,2,Real estate,37,None,Own,1,Skilled,2,No,No,High Risk
1,45,No credit history,Business,11816,< 100 DM,>= 7 years,2,Male single,None,4,Car or other,29,None,Rent,2,Skilled,2,No,No,High Risk
1,6,Existing credits paid back,Education,448,< 100 DM,< 1 year,4,Female divorced/separated/married,None,4,Building society savings,23,None,Own,1,Skilled,2,No,No,High Risk
1,30,Existing credits paid back,Repairs,11998,< 100 DM,< 1 year,1,Male divorced/separated,None,1,Unknown / None,34,Bank,Own,1,Unskilled,2,Yes,No,High Risk
2,48,No credit history,Others,18424,< 100 DM,1 - 4 years,1,Female divorced/separated/married,None,2,Building society savings,32,Bank,Own,1,Highly skilled,2,Yes,Yes,High Risk
1,6,Existing credits paid back,Car (new),14896,< 100 DM,>= 7 years,1,Male single,None,4,Unknown / None,68,Bank,Own,1,Highly skilled,2,Yes,No,High Risk
2,12,Existing credits paid back,Furniture/equipment,2762,Unknown / None,>= 7 years,1,Female divorced/separated/married,None,2,Building society savings,25,None,Own,1,Skilled,2,Yes,No,High Risk
1,12,Existing credits paid back,Car (used),3386,< 100 DM,>= 7 years,3,Male single,None,4,Unknown / None,35,None,Free,1,Skilled,2,Yes,No,High Risk
2,24,Existing credits paid back,Radio/TV,2039,< 100 DM,< 1 year,1,Male married/widowed,None,1,Building society savings,22,None,Own,1,Skilled,2,Yes,No,High Risk
4,18,Delay in paying,Business,2169,< 100 DM,1 - 4 years,4,Male married/widowed,None,2,Car or other,28,None,Own,1,Skilled,2,Yes,No,High Risk
2,48,Critical account,Furniture/equipment,5096,< 100 DM,1 - 4 years,2,Female divorced/separated/married,None,3,Car or other,30,None,Own,1,Highly skilled,2,Yes,No,High Risk
1,18,Existing credits paid back,Radio/TV,1882,< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,4,Car or other,25,Bank,Rent,2,Skilled,2,No,No,High Risk
1,48,Existing credits paid back,Radio/TV,6999,< 100 DM,4 - 7 years,1,Male married/widowed,Guarantor,1,Real estate,34,None,Own,2,Skilled,2,Yes,No,High Risk
4,12,Critical account,Business,2292,< 100 DM,Unemployed,4,Male single,None,2,Car or other,42,Stores,Own,2,Highly skilled,2,Yes,No,High Risk
1,14,Existing credits paid back,Car (new),8978,< 100 DM,>= 7 years,1,Male divorced/separated,None,4,Building society savings,45,None,Own,1,Highly skilled,2,Yes,Yes,High Risk
1,12,Existing credits paid back,Radio/TV,674,100 <= savings < 500,4 - 7 years,4,Male married/widowed,None,1,Building society savings,20,None,Own,1,Skilled,2,No,No,High Risk
1,18,Existing credits paid back,Car (new),976,< 100 DM,< 1 year,1,Female divorced/separated/married,None,2,Car or other,23,None,Own,1,Unskilled,2,No,No,High Risk
2,24,Existing credits paid back,Car (new),2718,< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,4,Building society savings,20,None,Rent,1,Unskilled,2,Yes,No,High Risk
1,18,Existing credits paid back,Education,750,< 100 DM,Unemployed,4,Female divorced/separated/married,None,1,Real estate,27,None,Own,1,Unemployed,2,No,No,High Risk
2,24,Existing credits paid back,Car (used),12579,< 100 DM,>= 7 years,4,Female divorced/separated/married,None,2,Unknown / None,44,None,Free,1,Highly skilled,2,Yes,No,High Risk
1,18,Existing credits paid back,Car (used),7511,Unknown / None,>= 7 years,1,Male single,None,4,Building society savings,51,None,Free,1,Skilled,1,Yes,No,High Risk
1,18,Critical account,Car (new),3966,< 100 DM,>= 7 years,1,Female divorced/separated/married,None,4,Real estate,33,Bank,Rent,3,Skilled,2,Yes,No,High Risk
1,12,No credit history,Radio/TV,6199,< 100 DM,1 - 4 years,4,Male single,None,2,Building society savings,28,None,Rent,2,Skilled,2,Yes,No,High Risk
1,24,Existing credits paid back,Radio/TV,1987,< 100 DM,1 - 4 years,2,Male single,None,4,Real estate,21,None,Rent,1,Unskilled,1,No,No,High Risk
1,24,Existing credits paid back,Car (new),2303,< 100 DM,>= 7 years,4,Male single,Co-applicant,1,Real estate,45,None,Own,1,Skilled,2,No,No,High Risk
4,21,Critical account,Car (new),12680,Unknown / None,>= 7 years,4,Male single,None,4,Unknown / None,30,None,Free,1,Highly skilled,2,Yes,No,High Risk
2,12,Existing credits paid back,Radio/TV,6468,Unknown / None,Unemployed,2,Male single,None,1,Unknown / None,52,None,Own,1,Highly skilled,2,Yes,No,High Risk
1,30,Existing credits paid back,Furniture/equipment,6350,Unknown / None,>= 7 years,4,Male single,None,4,Building society savings,31,None,Own,1,Skilled,2,No,No,High Risk
